height,weight,label
150,37,저체중
200,52,저체중
122,78,비만
149,43,정상체중
169,49,저체중
157,44,저체중
123,44,비만
175,66,정상체중
157,72,비만
127,72,비만
148,72,비만
175,52,저체중
182,51,저체중
151,59,비만
150,50,정상체중
122,70,비만
122,71,비만
163,41,저체중
144,59,비만
140,62,비만
123,63,비만
142,77,비만
140,35,저체중
142,48,정상체중
193,61,저체중
189,40,저체중
147,42,정상체중
179,67,정상체중
151,74,비만
198,68,저체중
193,49,저체중
172,76,비만
200,65,저체중
189,64,저체중
193,43,저체중
146,67,비만
170,49,저체중
186,73,정상체중
175,57,정상체중
168,69,정상체중
150,53,정상체중
156,77,비만
182,72,정상체중
171,72,정상체중
195,39,저체중
133,71,비만
170,43,저체중
198,73,정상체중
188,70,정상체중
160,77,비만
158,35,저체중
134,61,비만
125,58,비만
164,64,정상체중
178,50,저체중
177,70,정상체중
128,50,비만
186,74,정상체중
184,72,정상체중
155,35,저체중
141,36,저체중
139,58,비만
188,73,정상체중
189,74,정상체중
140,37,정상체중
196,50,저체중
150,40,저체중
140,47,정상체중
158,47,정상체중
125,46,비만
146,57,비만
151,47,정상체중
170,37,저체중
186,44,저체중
139,47,정상체중
177,64,정상체중
142,69,비만
124,58,비만
173,77,비만
167,36,저체중
148,57,비만
178,68,정상체중
140,73,비만
146,60,비만
130,45,비만
143,54,비만
149,43,정상체중
171,64,정상체중
132,48,비만
120,71,비만
122,43,비만
124,39,비만
176,61,정상체중
171,45,저체중
171,80,비만
185,37,저체중
125,53,비만
197,54,저체중
123,66,비만
153,78,비만
164,49,저체중
154,53,정상체중
194,76,정상체중
197,48,저체중
141,77,비만
173,39,저체중
125,48,비만
176,60,정상체중
155,69,비만
131,45,비만
191,64,저체중
160,73,비만
122,48,비만
150,72,비만
146,45,정상체중
131,42,정상체중
160,51,정상체중
130,62,비만
155,39,저체중
199,52,저체중
142,47,정상체중
143,80,비만
200,41,저체중
142,42,정상체중
134,73,비만
120,35,정상체중
173,60,정상체중
172,71,정상체중
180,59,저체중
191,77,정상체중
158,63,비만
141,51,비만
181,78,정상체중
147,59,비만
183,41,저체중
191,61,저체중
123,64,비만
134,37,정상체중
140,43,정상체중
132,60,비만
143,42,정상체중
167,70,비만
171,75,비만
153,75,비만
159,73,비만
193,63,저체중
131,54,비만
193,49,저체중
175,62,정상체중
154,58,정상체중
147,80,비만
156,42,저체중
198,50,저체중
144,57,비만
147,46,정상체중
172,39,저체중
167,38,저체중
152,66,비만
144,51,정상체중
190,56,저체중
142,70,비만
184,48,저체중
195,75,정상체중
158,59,정상체중
176,75,정상체중
150,77,비만
144,63,비만
138,72,비만
194,67,저체중
170,43,저체중
127,37,정상체중
199,51,저체중
192,73,정상체중
190,35,저체중
149,54,정상체중
179,65,정상체중
120,38,비만
150,36,저체중
139,71,비만
145,70,비만
169,60,정상체중
177,50,저체중
165,60,정상체중
122,57,비만
138,67,비만
155,36,저체중
195,73,정상체중
158,70,비만
194,70,정상체중
127,57,비만
175,68,정상체중
161,63,정상체중
165,71,비만
162,57,정상체중
154,54,정상체중
193,66,저체중
125,59,비만
199,56,저체중
176,80,비만
159,63,정상체중
126,77,비만
169,51,저체중
192,59,저체중
185,51,저체중
137,48,비만
158,36,저체중
147,75,비만
151,36,저체중
156,71,비만
137,44,정상체중
186,69,정상체중
131,67,비만
124,52,비만
171,57,정상체중
150,71,비만
132,36,정상체중
165,48,저체중
192,79,정상체중
142,68,비만
171,47,저체중
152,66,비만
145,47,정상체중
158,40,저체중
125,47,비만
174,70,정상체중
140,75,비만
162,51,정상체중
177,63,정상체중
129,46,비만
171,41,저체중
136,51,비만
167,50,저체중
189,41,저체중
120,69,비만
127,76,비만
169,74,비만
123,50,비만
192,47,저체중
191,56,저체중
187,69,정상체중
128,47,비만
189,47,저체중
191,49,저체중
184,41,저체중
177,45,저체중
122,42,비만
164,76,비만
198,74,정상체중
149,37,저체중
195,59,저체중
163,65,정상체중
188,78,정상체중
159,39,저체중
156,43,저체중
166,79,비만
139,63,비만
181,71,정상체중
154,46,정상체중
124,56,비만
120,71,비만
163,54,정상체중
179,59,저체중
150,47,정상체중
167,37,저체중
144,57,비만
137,69,비만
144,56,비만
120,51,비만
196,46,저체중
124,62,비만
157,80,비만
122,52,비만
127,61,비만
164,78,비만
127,69,비만
185,56,저체중
146,74,비만
135,56,비만
197,35,저체중
180,76,정상체중
139,37,정상체중
188,70,정상체중
156,37,저체중
175,63,정상체중
150,75,비만
128,65,비만
158,72,비만
137,65,비만
153,80,비만
139,57,비만
131,45,비만
184,55,저체중
167,52,정상체중
152,43,정상체중
149,36,저체중
164,68,비만
173,47,저체중
197,56,저체중
189,77,정상체중
158,78,비만
186,76,정상체중
130,67,비만
139,56,비만
144,54,비만
142,74,비만
141,46,정상체중
128,68,비만
153,39,저체중
122,57,비만
162,45,저체중
173,36,저체중
150,47,정상체중
167,38,저체중
151,38,저체중
162,41,저체중
149,72,비만
164,76,비만
153,46,정상체중
135,72,비만
137,48,비만
139,66,비만
182,53,저체중
196,36,저체중
163,70,비만
160,68,비만
142,80,비만
146,77,비만
170,43,저체중
142,40,정상체중
135,38,정상체중
155,61,비만
199,50,저체중
120,36,비만
197,71,저체중
199,35,저체중
199,73,저체중
189,71,정상체중
127,66,비만
133,78,비만
193,63,저체중
132,39,정상체중
127,70,비만
158,52,정상체중
175,40,저체중
136,77,비만
141,50,비만
123,63,비만
129,56,비만
149,50,정상체중
161,39,저체중
147,66,비만
130,42,정상체중
169,66,정상체중
130,78,비만
177,60,정상체중
198,61,저체중
166,55,정상체중
158,58,정상체중
144,74,비만
168,45,저체중
137,57,비만
154,43,저체중
182,37,저체중
163,80,비만
199,43,저체중
190,40,저체중
196,54,저체중
141,53,비만
196,43,저체중
141,52,비만
190,60,저체중
158,43,저체중
158,57,정상체중
147,73,비만
136,64,비만
192,39,저체중
162,59,정상체중
190,68,정상체중
125,61,비만
173,53,저체중
181,75,정상체중
124,60,비만
191,78,정상체중
138,55,비만
159,46,저체중
153,78,비만
124,63,비만
191,75,정상체중
171,40,저체중
140,64,비만
185,74,정상체중
122,44,비만
135,59,비만
195,42,저체중
121,67,비만
185,56,저체중
182,41,저체중
169,46,저체중
130,51,비만
188,67,정상체중
196,78,정상체중
172,43,저체중
157,43,저체중
168,51,저체중
121,72,비만
141,71,비만
129,57,비만
193,46,저체중
191,46,저체중
161,67,비만
143,54,비만
130,38,정상체중
190,51,저체중
134,62,비만
155,46,정상체중
152,35,저체중
173,42,저체중
172,69,정상체중
126,52,비만
177,60,정상체중
185,42,저체중
126,66,비만
186,75,정상체중
155,61,비만
178,45,저체중
198,74,정상체중
183,69,정상체중
136,55,비만
197,49,저체중
198,67,저체중
130,77,비만
199,36,저체중
166,66,정상체중
146,57,비만
171,59,정상체중
146,77,비만
181,44,저체중
172,56,정상체중
183,67,정상체중
164,52,정상체중
159,43,저체중
185,39,저체중
171,53,저체중
134,56,비만
151,42,저체중
151,78,비만
171,74,비만
126,39,정상체중
160,77,비만
192,63,저체중
166,79,비만
186,78,정상체중
178,73,정상체중
195,43,저체중
144,58,비만
158,47,정상체중
159,37,저체중
181,78,정상체중
147,69,비만
192,65,저체중
120,72,비만
200,77,정상체중
124,43,비만
183,71,정상체중
167,56,정상체중
180,60,정상체중
175,53,저체중
147,75,비만
131,59,비만
136,73,비만
185,76,정상체중
164,40,저체중
148,78,비만
150,48,정상체중
145,57,비만
157,80,비만
172,74,비만
151,49,정상체중
163,58,정상체중
184,59,저체중
163,64,정상체중
151,70,비만
142,68,비만
162,70,비만
165,41,저체중
132,45,비만
146,41,정상체중
168,73,비만
163,61,정상체중
133,38,정상체중
127,79,비만
180,39,저체중
186,62,저체중
154,54,정상체중
200,57,저체중
198,58,저체중
139,79,비만
152,37,저체중
169,71,정상체중
147,76,비만
137,74,비만
200,75,정상체중
153,63,비만
156,57,정상체중
185,76,정상체중
156,69,비만
198,72,저체중
170,54,정상체중
176,68,정상체중
157,48,정상체중
176,67,정상체중
188,64,저체중
135,64,비만
135,54,비만
156,73,비만
128,43,비만
167,54,정상체중
122,61,비만
177,55,저체중
190,43,저체중
137,50,비만
161,76,비만
130,77,비만
143,63,비만
163,74,비만
150,63,비만
121,64,비만
134,59,비만
175,37,저체중
149,62,비만
183,79,정상체중
144,60,비만
166,70,비만
138,53,비만
186,62,저체중
158,47,정상체중
163,63,정상체중
162,79,비만
171,67,정상체중
126,75,비만
172,60,정상체중
199,53,저체중
176,70,정상체중
142,68,비만
175,38,저체중
166,43,저체중
131,80,비만
187,76,정상체중
198,42,저체중
168,75,비만
157,79,비만
184,49,저체중
172,47,저체중
151,65,비만
186,53,저체중
169,46,저체중
199,55,저체중
138,41,정상체중
195,72,정상체중
122,70,비만
133,35,정상체중
129,48,비만
162,78,비만
142,75,비만
143,79,비만
166,68,정상체중
161,66,비만
193,41,저체중
145,69,비만
175,43,저체중
133,63,비만
140,77,비만
177,59,정상체중
121,41,비만
155,63,비만
189,55,저체중
123,40,비만
180,50,저체중
121,64,비만
137,36,정상체중
123,62,비만
193,50,저체중
160,43,저체중
143,65,비만
121,36,정상체중
191,65,저체중
157,62,비만
185,62,저체중
134,67,비만
173,38,저체중
147,46,정상체중
165,67,정상체중
140,42,정상체중
146,47,정상체중
187,70,정상체중
170,60,정상체중
153,68,비만
192,80,정상체중
124,38,정상체중
137,56,비만
141,39,정상체중
150,45,정상체중
149,66,비만
155,38,저체중
121,37,비만
173,39,저체중
195,50,저체중
193,46,저체중
176,75,정상체중
146,46,정상체중
120,79,비만
150,66,비만
172,50,저체중
172,44,저체중
166,41,저체중
174,36,저체중
189,51,저체중
153,60,비만
165,50,저체중
175,78,비만
125,45,비만
131,36,정상체중
137,60,비만
140,78,비만
180,41,저체중
168,52,저체중
132,75,비만
169,42,저체중
150,76,비만
153,75,비만
157,66,비만
120,80,비만
183,62,정상체중
123,51,비만
157,69,비만
132,36,정상체중
135,54,비만
159,50,정상체중
131,64,비만
193,68,저체중
182,45,저체중
185,45,저체중
156,68,비만
155,61,비만
193,48,저체중
196,38,저체중
181,51,저체중
177,56,저체중
174,72,정상체중
173,74,정상체중
140,68,비만
192,44,저체중
120,78,비만
185,67,정상체중
145,59,비만
182,59,저체중
123,42,비만
148,41,정상체중
173,77,비만
150,57,비만
177,47,저체중
168,79,비만
167,37,저체중
174,52,저체중
128,65,비만
181,61,정상체중
161,67,비만
124,56,비만
122,39,비만
195,41,저체중
178,51,저체중
181,58,저체중
174,38,저체중
186,42,저체중
177,40,저체중
175,45,저체중
145,36,저체중
188,61,저체중
195,62,저체중
187,69,정상체중
120,38,비만
165,56,정상체중
161,80,비만
191,65,저체중
160,62,정상체중
157,50,정상체중
158,47,정상체중
125,35,정상체중
155,64,비만
200,41,저체중
126,39,정상체중
159,50,정상체중
195,75,정상체중
163,80,비만
135,44,정상체중
175,70,정상체중
165,35,저체중
163,54,정상체중
142,46,정상체중
175,64,정상체중
187,77,정상체중
162,37,저체중
135,49,비만
163,62,정상체중
145,37,저체중
131,60,비만
186,80,정상체중
169,52,저체중
181,68,정상체중
121,70,비만
174,68,정상체중
191,76,정상체중
149,62,비만
189,59,저체중
182,66,정상체중
136,54,비만
121,76,비만
189,59,저체중
149,74,비만
135,49,비만
189,64,저체중
179,67,정상체중
162,76,비만
145,75,비만
124,51,비만
143,79,비만
175,38,저체중
127,75,비만
184,72,정상체중
171,50,저체중
148,69,비만
131,56,비만
138,70,비만
125,43,비만
159,40,저체중
177,48,저체중
158,50,정상체중
136,50,비만
172,59,정상체중
191,80,정상체중
160,73,비만
191,68,정상체중
195,38,저체중
142,68,비만
162,80,비만
169,70,정상체중
155,77,비만
170,59,정상체중
188,47,저체중
162,59,정상체중
192,55,저체중
181,40,저체중
177,69,정상체중
148,58,비만
128,74,비만
171,35,저체중
134,66,비만
171,36,저체중
172,61,정상체중
148,51,정상체중
132,35,정상체중
158,50,정상체중
123,64,비만
189,73,정상체중
180,44,저체중
139,43,정상체중
127,36,정상체중
124,43,비만
136,54,비만
174,66,정상체중
191,72,정상체중
176,65,정상체중
156,35,저체중
